7718;Q9NUU6;
7717;Q9NUU7;
7716;Q9NUW1;Q9NV23;
7715;Q8N5T2;
7714;Q53QW2;Q9H0Q0;
7713;Q53HC5;
7712;Q9NUY8;
8800;A5JUU3;Q15391;
8801;P83110;
8802;Q15397;
8803;Q15040;
8804;Q9Y2U9;
8805;A8K7A9;Q8N3J3;
8806;O75901;
8807;O43818;
8808;Q92600;
8809;O15062;Q5T942;
8810;P34998;
8811;Q14894;Q5HYB7;
8812;B8ZWD2;P07108;
8813;B2RBL3;P19971;
8814;P24530;
8815;Q05925;
8817;P01210;
8816;P19622;
8819;P48169;
8818;P01213;
8821;Q16445;
8820;P31644;
8823;P36268;
8822;A8K496;O14764;
8825;P07492;
8824;P28472;
8827;P39210;
8826;A7LNJ1;Q8WUM9;
8829;Q9Y2T3;
8828;Q07075;
8831;Q6FI13;
8830;P11488;
8770;A8K5C1;A9X3T8;Q96GF1;
8771;Q9H3J6;
8768;Q8N907;
8769;Q8N112;
8774;Q8N8V4;
8775;Q96D98;
8772;
8773;Q7Z395;Q8IV20;
8778;Q8TAB5;
8779;Q8TBE1;
8776;Q8N8R7;
8777;Q8N8R5;
8782;Q6P6B1;
8783;Q2QL34;
8780;
8781;A8VU82;Q8NAG6;
8787;Q3ZCV2;
8786;Q86WS4;
8785;Q494V2;
8784;Q495A1;
8791;Q460N3;
8790;Q96FX7;
8789;Q8N7R7;
8788;B3KXY2;Q4G0Z6;Q7Z745;
8795;
8794;
8793;Q17RS7;
8792;Q8N7P1;
8799;P36383;
8798;P83105;
8797;Q8NBW4;
8796;Q8NBZ0;
8740;Q6ZW61;
8741;Q8IYL2;Q8NA95;
8742;Q8N715;
8743;B3KVK0;Q8NA82;
8736;
8737;Q8IWF6;
8738;Q8NBI6;
8739;Q8N8Q3;
8748;Q66K80;
8749;B4DL27;B4DY70;Q8N9Z9;
8750;B4DLH5;Q8N960;
8751;Q2M3A8;
8744;Q8N841;
8745;Q8NA57;
8746;Q8NA47;
8747;Q05BJ4;Q8IWY8;Q96AG1;
8757;Q3MJ40;
8756;Q8N205;
8759;Q96AQ9;
8758;B5MCJ5;Q8WYQ4;
8753;
8752;Q6ZVT0;
8755;Q8N9V2;
8754;Q8N9V3;
8765;B8ZZ44;Q8N954;
8764;Q8N9A8;
8767;Q8IY95;
8766;A8MUW5;Q52LJ0;
8761;Q8N9H6;
8760;
8763;Q53RD9;
8762;Q2TAC6;
8710;Q96MD2;
8711;Q96MB7;
8708;Q5VW32;
8709;Q8TAL2;Q96MF6;
8706;Q96DN0;
8707;Q96MG2;
8704;A4D1E1;
8705;Q96MN5;
8718;Q8IYT1;
8719;Q96M29;
8716;B4DXA0;B4DXB8;Q5T197;
8717;Q96M69;
8714;Q96M95;
8715;
8712;Q5W0A0;
8713;Q6P387;
8727;Q8N584;
8726;Q18PE1;
8725;Q6UXU6;
8724;Q96LW4;
8723;Q96LZ7;
8722;Q5T1A1;
8721;
8720;A8K8H7;Q8N4P6;
8735;Q8NAX2;
8734;B3KX85;Q8N1N5;
8733;Q8NB16;
8732;A6NJ78;
8731;Q8N268;
8730;B3KXU1;B7Z579;Q24JR4;
8729;Q6PF15;
8728;Q8NBB6;
8937;P43119;
8936;Q9Y272;
8939;P56177;Q7Z724;
8938;P55287;
8941;Q04741;
8940;P48307;
8943;P33032;
8942;B3KTJ4;P32242;
8929;O15379;
8928;O43930;
8931;P03897;Q7GXZ5;
8930;P03891;Q7GXY9;
8933;P03901;Q7GXZ4;
8932;P03905;Q85L09;
8935;Q5VV10;Q92738;
8934;P03923;Q7GXZ1;
8952;P16860;
8953;P23582;
8954;P42830;Q6I9S7;
8955;Q9BQG1;
8956;P55198;
8957;Q16572;
8958;P41134;
8959;P48048;
8944;P49888;Q53X91;
8945;Q9BZC7;Q9HC28;
8946;B7Z240;P42566;
8947;A6NE14;B3KX11;P49368;
8948;Q92482;
8949;P43155;
8950;P42356;Q4LE69;
8951;O95622;
8907;P12270;Q99968;
8906;P35680;Q6FHW6;
8905;P04053;
8904;P60033;
8911;P62988;Q3MIH3;Q7Z4P3;
8910;P63316;Q6FH91;
8909;P02585;Q6FH92;
8908;Q00403;
8899;P31639;
8898;B4DPE3;Q06495;Q7Z725;
8897;B4E398;P46098;Q7KZM7;
8896;P24928;
8903;P07766;
8902;Q7L0J3;
8901;P48431;
8900;P61278;
8922;B7Z7L3;P00387;
8923;P00439;
8920;Q16719;Q9BVW3;
8921;P00167;
8926;P00480;
8927;Q3MII6;
8924;P20396;
8925;B3KXY3;Q16280;
8914;Q16851;
8915;P13010;
8912;Q16831;
8913;P22309;Q5DT03;
8918;B4E3E9;Q02218;Q96DD3;
8919;P06681;Q53HP3;Q5JP69;
8916;Q15935;
8917;Q03924;
8877;Q00887;
8876;Q13046;
8879;P49642;
8878;Q8WW91;Q9UQ72;
8873;B3KQL2;Q00888;Q6P520;
8872;Q16557;
8875;Q00889;Q15235;
8874;A8MT77;Q15238;
8869;A8K5V0;P40424;Q68DD6;
8868;P22460;
8871;P11465;
8870;P40425;
8865;Q09470;
8864;P17658;
8867;Q03721;
8866;Q14003;
8892;B3KUN1;P67775;
8893;P55895;
8894;P18545;
8895;A8MUS2;P29375;
8888;P22061;
8889;P21127;
8890;P14619;Q13976;
8891;P36873;
8884;P41222;
8885;P43116;
8886;B1AK19;O00325;P43115;
8887;P25787;
8880;P49643;
8881;C9JL12;P13674;Q5VSQ6;
8882;P46013;
8883;P34995;
8847;P34910;Q9BRW1;
8846;P22794;
8845;Q08357;
8844;P56192;
8843;P02795;
8842;Q10571;
8841;Q08397;
8840;P01148;
8839;P05162;
8838;P48200;
8837;P01567;Q5VV14;
8836;B2BCH7;Q9BY32;
8835;O15162;
8834;P51460;
8833;A4D0Z6;B3KVM8;P20839;
8832;P58304;
8862;P28340;
8863;Q96PR1;
8860;P01178;
8861;B5MCC7;P24666;Q59EH3;
8858;P30990;Q6FH20;
8859;P00973;
8856;P20366;Q6FHM1;Q9Y494;
8857;Q9UHF0;
8854;P01138;
8855;P54845;Q53XD0;
8852;P12882;
8853;Q9Y623;
8850;Q07820;
8851;B4DTU1;P51825;Q14C88;
8848;P10243;Q495F9;
8849;P15018;
9075;P78385;
9074;Q14934;
9073;O00590;
9072;B3KMX0;P33991;
9079;Q13643;
9078;A4FTV9;P0C0S8;
9077;O60741;Q86WJ6;
9076;Q9NSB2;
9083;P04908;Q08AJ9;
9082;Q93077;
9081;A4FTV9;P0C0S8;
9080;Q99878;
9087;B2R4R0;P62805;
9086;Q12840;
9085;Q16777;
9084;A4FTV9;P0C0S8;
9058;O14753;
9059;B3KXR2;Q4VB91;Q92832;
9056;O75845;Q6GTM5;
9057;C6SUN5;O00253;
9062;P78344;
9063;A5PKW4;
9060;P52434;
9061;Q14500;
9066;B4E2A7;Q16348;
9067;O00622;Q6FI18;
9064;A4D0P8;O43913;O95268;
9065;Q13523;
9070;P78426;
9071;Q8N9R1;Q9Y644;
9068;Q92797;
9069;O60941;Q86VR4;Q96AW0;
9041;P07098;Q5VXI7;
9040;Q58EY0;Q92753;
9043;B7Z4U4;B7Z5T8;Q92523;
9042;Q05CP8;Q16204;
9045;P48742;
9044;Q15596;
9047;O43435;Q152R5;
9046;B3KNI3;Q9Y6X2;
9049;B3KWV4;Q12873;Q2TAZ1;
9048;Q86X17;Q9NS39;
9051;A8K8F9;B3KR14;P51178;
9050;A8K9T9;O15067;Q6P4B4;
9053;P78367;
9052;Q13639;Q546Q1;Q712M9;
9055;O43525;
9054;P04792;
9024;Q16647;
9025;B7Z599;P49961;Q86VV3;
9026;P46926;
9027;Q13075;Q8TDZ4;
9028;A2I2P0;Q16526;
9029;Q96IZ0;
9030;Q08170;
9031;Q13242;
9032;Q13247;
9033;Q12872;
9034;O15370;
9035;A8K1Y4;B4DG40;O00305;
9036;B4DFW7;P49759;
9037;P51946;
9038;P55345;
9039;B2ZUA4;O15533;
9015;Q99424;
9014;Q16637;
9013;P41161;
9012;Q13237;
9011;O00145;Q92835;
9010;Q14761;
9009;Q86X94;Q92804;
9008;A8K3E0;Q16621;
9023;P63279;
9022;P30042;
9021;Q05CA6;Q92908;
9020;Q99504;
9019;O00167;
9018;Q16537;
9017;Q14738;
9016;Q15173;
8998;P48681;Q9H6U9;
8999;P53674;
8996;Q13627;
8997;O14525;Q96BL7;
8994;P56373;
8995;Q99571;
8992;P39687;
8993;Q9NRC1;
9006;Q92504;
9007;Q92904;
9004;P84090;
9005;Q6P525;Q92813;
9002;Q8N196;
9003;P34932;
9000;B2RC52;B4DWI4;Q14654;
9001;Q01105;Q5VXV3;
8981;Q93045;
8980;P47929;
8983;P48664;
8982;P27701;Q7Z5N2;
8977;P98153;Q8IWC8;
8976;B2RC42;Q16533;
8979;P41271;
8978;B3KX42;Q13099;
8989;Q9UH77;
8988;B2R744;P48544;
8991;Q15311;
8990;Q95460;
8985;B4DRJ3;B4DS53;Q12857;
8984;Q9UQD0;
8987;P08651;
8986;O00712;Q5VW28;
8964;P47712;
8965;Q13825;
8966;P43088;Q6RYQ6;
8967;A5PKW8;Q9HDB5;Q9Y4C0;
8960;Q96RK4;
8961;Q14721;
8962;P33765;Q5QNY7;Q6P2N6;
8963;Q92824;
8972;P43694;
8973;P47928;
8974;B7ZM96;Q12797;Q6NXR7;
8975;P49221;
8968;Q13127;
8969;Q16629;Q564D3;
8970;Q8N653;
8971;Q15631;
9210;Q0GM64;Q9NZR4;
9211;O14810;
9208;Q9NPD0;
9209;O75558;
9214;Q9Y5K1;
9215;O15355;Q6IAU5;
9212;Q6PUV4;
9213;O60869;
9202;P58743;Q496J2;
9203;Q06190;
9200;Q13018;
9201;P63151;
9206;Q9UHN1;
9207;A4D1U7;Q9NY25;
9204;P43629;Q5UCE2;Q8N6C9;
9205;Q9UMS5;
9195;Q9BYH8;
9194;A4F1W8;Q15025;
9193;Q7LGA3;
9192;Q05CV5;Q9Y6L6;
9199;Q9Y666;
9198;A0AV76;Q6NSI7;Q9UHW9;
9197;O75414;
9196;B3KTV8;Q9UJM3;
9187;P20039;Q30154;
9186;O75762;
9185;Q9NZN5;
9184;Q14588;
9191;Q5EBN3;Q9UHY8;
9190;Q99689;
9189;Q5U5K4;Q86YM7;
9188;Q9UBT7;
9176;Q99805;
9177;O75083;
9178;P51686;
9179;Q14498;
9180;O15075;
9181;B4E3V1;O94760;Q5HYC8;
9182;O95865;
9183;Q9UN79;
9168;Q4G191;Q9UKU0;
9169;O14775;
9170;O60759;
9171;A6H8W8;Q9NZM3;
9172;O00341;Q9BW45;
9173;Q8WUF5;
9174;Q53QY6;Q9Y6W8;
9175;B4E2K2;Q9Y2D5;
9161;Q9UJ83;
9160;C9JFZ1;O43426;Q05CZ1;
9163;O95218;
9162;Q9BWQ8;
9165;Q9UHB7;
9164;Q9Y4I5;
9167;O14669;
9166;Q9Y5Y9;
9153;O15145;
9152;P49914;Q96EE9;
9155;O75462;
9154;Q9NZH5;
9157;Q9NYQ7;
9156;P52954;
9159;Q9UQB3;
9158;
9150;Q6P1M0;
9151;Q9Y2P4;
9148;Q9NNZ3;
9149;Q9H015;
9146;Q86V81;
9147;Q8IVU1;
9144;Q5T4F7;
9145;Q969F8;
9142;B4DPL1;Q13183;
9143;Q8N474;
9140;Q9Y4A8;
9141;B3KMS9;Q9Y6D6;
9138;Q9Y2Z0;
9139;B7Z797;O95171;
9136;A6NN38;Q86X55;
9137;B3KTJ9;Q8N163;
9135;Q99453;
9134;Q13503;
9133;O75970;Q4LE30;
9132;Q3KR50;Q3SWS6;Q9UBN4;
9131;P54577;
9130;Q8N4A0;
9129;Q13615;
9128;O95674;
9127;O60516;
9126;O94769;
9125;O95835;
9124;B4DDK1;Q96DB2;
9123;O75419;
9122;Q86U70;
9121;Q9Y265;
9120;Q8N1B4;
9116;A2I2N5;P56645;
9117;A2BF75;Q2L6I2;Q8NE71;
9118;A7E2F7;Q9UDT6;
9119;A8K1U6;Q00537;
9112;Q96DT5;Q96NT7;
9113;O60763;
9114;Q99742;
9115;A2I2P5;Q99743;
9108;Q9UKV5;
9109;Q12947;
9110;O43252;Q6IAX6;
9111;Q8WUI4;
9104;B4DHI8;O43491;Q59FD8;
9105;Q8N1D0;
9106;Q13449;
9107;Q92478;
9101;Q13618;
9100;P61968;
9103;O43749;
9102;O75943;
9097;O75752;Q49AT3;Q8TDY1;
9096;O43929;
9099;Q5XG91;Q92608;
9098;B1AP59;P15169;
9093;O76083;
9092;O60658;
9095;B4DFB0;Q92636;
9094;O75610;
9089;Q8WXG9;
9088;Q93086;
9091;O15264;
9090;P46721;
8262;Q8N7U9;
8263;Q8IY85;
8260;Q8N7X8;
8261;
8258;Q8N801;
8259;Q8N7Y1;
8256;Q8N815;
8257;Q5JT82;
8270;Q8IYA6;
8271;
8268;
8269;
8266;Q6ZR08;Q6ZTR8;
8267;
8264;Q3SY05;
8265;Q8IYK2;
8279;Q8NCL9;
8278;Q6P531;Q6ZPD7;
8277;Q8N2M4;
8276;Q3SXZ3;
8275;Q6NXT6;
8274;Q8N7L0;
8273;Q2MKA7;
8272;Q8N7M0;
8287;Q8NBR9;
8286;Q8N0Z8;
8285;Q8NBT3;
8284;Q8N2G6;
8283;Q8IV31;
8282;Q2M329;
8281;Q6ZNF3;Q8NEM1;
8280;Q3KP31;
8292;A0PJJ2;Q5T200;
8293;Q86YR7;
8294;Q6EMB2;Q9UF64;
8295;B2RTQ2;Q9UPU7;
8288;Q53TE3;Q9H8Y8;
8289;Q6A162;
8290;Q8N1G2;
8291;Q8N766;
8300;Q643R3;
8301;Q8IVV2;
8302;Q6UXM1;
8303;Q8WVY7;
8296;Q96KV7;
8297;Q8IWV1;
8298;Q96MG8;
8299;
8309;Q9BUU2;
8308;Q9H7T9;
8311;Q9BV99;
8310;Q9BUL5;
8305;A8K9Q0;Q96FV0;
8304;Q5QP82;
8307;Q9H6F5;
8306;B2RD01;
8317;Q9H6J7;
8316;Q6UWP2;
8319;Q14554;
8318;Q9BWK5;
8313;Q9BWJ2;
8312;Q9H9R9;
8315;Q7L5L3;
8314;Q8N6N2;
8194;
8195;Q8N9Q2;
8192;Q86WS3;
8193;Q8N9R6;
8198;Q6AZW8;
8199;Q86TB9;
8196;Q8N9P6;Q96NJ1;
8197;Q8N9N7;
8202;
8203;
8200;Q8N9M5;
8201;Q8N9M1;
8206;
8207;
8204;
8205;
8211;Q7Z6I8;
8210;Q8N8C0;
8209;Q8N9F0;
8208;Q8N9F7;
8215;Q8N9B4;
8214;Q8N9C0;
8213;
8212;B4DNW6;
8219;Q8N998;
8218;Q8N1Q8;
8217;A2RUC4;
8216;
8223;Q8N957;
8222;B2RN90;B4DSC6;Q68DI1;
8221;A8K4E6;C9JU83;Q8N972;
8220;Q2M3C6;
8224;
8225;Q5T1J6;
8226;Q8N944;
8227;
8228;Q6P656;
8229;Q69YS5;Q8N8Y5;
8230;Q8N8X9;
8231;Q5VTJ3;
8232;Q8N8V8;
8233;Q8IYK8;
8234;Q8N8Q8;
8235;Q8N8P7;
8236;Q8N1N2;
8237;Q8N8J7;
8238;Q674R7;
8239;Q8N8I6;
8241;Q6NT55;
8240;
8243;Q8N8F7;
8242;Q6ZP82;
8245;
8244;Q8N8F6;
8247;Q8N4C9;
8246;Q8N8D7;
8249;Q8NCX0;
8248;
8251;
8250;C9JT58;
8253;Q502W7;
8252;Q08AI6;
8255;Q8N819;
8254;Q8NEP4;
8399;Q9UJW8;
8398;Q9UHE5;
8397;Q12796;
8396;Q4U0U5;Q9BZW5;
8395;Q9NXJ0;
8394;Q9BY19;
8393;Q96JQ5;
8392;B0I1S9;O43795;
8391;Q99417;
8390;Q5JPC1;Q9HC21;
8389;Q9NZT2;
8388;Q7RTU9;
8387;P22310;Q5DT00;
8386;Q9Y581;
8385;Q9Y5Q6;
8384;Q9UQ10;
8414;O00461;
8415;O95954;
8412;Q7L5Y9;
8413;B3KNK9;Q8NBJ4;
8410;O43808;
8411;P50502;Q2TU77;
8408;O95196;
8409;Q9UBX3;
8406;Q9NRD9;
8407;Q8TDG4;
8404;Q9ULW8;
8405;Q9BY07;
8402;O95801;
8403;Q9Y3Z3;
8400;Q969H8;
8401;Q14119;
8429;Q8N8L9;Q9H9E3;
8428;Q96JB2;
8431;Q6ISR0;Q9HC23;
8430;Q9Y2V7;
8425;Q6UX71;
8424;B2R7I8;Q8IUK5;
8427;Q9UPW5;
8426;Q9UJ70;
8421;A8MUI4;Q9UP83;
8420;Q6ISU1;
8423;Q59GW4;Q68CZ2;
8422;Q96PE1;
8417;Q9H3P7;
8416;Q8NFM7;
8419;Q9Y2Y8;
8418;O43272;
8444;O14804;
8445;O95210;
8446;Q8N144;
8447;Q96EP5;
8440;Q6UXH1;
8441;O95486;
8442;Q8TA86;
8443;Q9UJQ4;
8436;Q4ZG70;Q6V3B2;Q9Y680;
8437;Q8TCW9;
8438;Q8NFJ6;
8439;Q9NQS3;
8432;P11310;
8433;Q86WH2;
8434;Q9BYH1;
8435;Q13286;Q549S9;
8331;O43298;Q5JU96;
8330;Q9BZJ3;
8329;B3KXB6;Q9UQP3;
8328;A8MVT2;Q96LR4;
8335;A6NFB4;A8K6C2;P01243;
8334;P01911;P01912;
8333;P24387;
8332;P25067;
8323;B3KYA2;B4DYY7;Q9P2K3;
8322;Q8IZ41;
8321;Q9GZN4;
8320;Q9BZ72;Q9UF51;
8327;B7Z3Q3;B7Z8P1;Q9NYB5;
8326;B4E2C3;Q149M6;Q6AI59;
8325;Q9H788;
8324;Q9H4L4;
8346;P51649;Q546H9;Q8N3W6;
8347;P51843;
8344;P43251;
8345;P50747;
8350;P03886;Q85KV6;
8351;P31431;Q6FGN3;
8348;A6NJP5;P32189;Q6IQ27;
8349;A7WPU8;Q05066;
8338;P29373;
8339;P09683;
8336;C5HZ13;Q05315;
8337;A8MU24;B3KRK5;P42785;
8342;P34059;Q96I49;
8343;A8K4A0;P15848;Q8N322;
8340;Q01118;
8341;Q9Y283;
8361;Q14032;
8360;Q14011;Q53XX5;
8363;Q4VAM4;Q9Y345;
8362;P63302;
8365;O60543;Q8N5P9;
8364;Q9UHL9;
8367;Q9UKJ0;
8366;A8K128;Q96EB6;
8353;P13765;Q5QNS2;
8352;O95918;
8355;Q96S42;
8354;Q13535;
8357;Q16836;
8356;Q9UBC5;
8359;O43614;
8358;Q99551;
8376;Q9UKQ2;
8377;Q9NZV1;
8378;Q496L7;Q6UXE8;
8379;A4D0X1;Q9BZW2;
8380;P78411;
8381;Q68D78;Q96D32;Q9BXN2;
8382;Q9Y5F3;
8383;Q9Y5E6;
8368;B2R6D8;Q9H3Q1;
8369;B3KWI2;Q8IZT6;
8370;A8MZ56;O75436;
8371;Q7Z403;
8372;B3KXZ8;Q8IU68;
8373;Q53GG5;
8374;P80723;
8375;Q96IQ7;
8533;Q5D0E6;
8532;Q6RFH5;
8535;Q8ND04;
8534;Q9HCI7;
8529;Q8WVS4;
8528;Q96A72;
8531;Q9BTX1;
8530;Q9BW85;
8541;Q567U6;
8540;Q96AN5;
8543;Q8WWA1;
8542;B7Z4G3;Q1X8D7;
8537;Q8N543;
8536;Q86V59;
8539;Q9NVA2;
8538;A4D1U5;Q53H12;
8516;Q96AZ1;
8517;
8518;Q96LY2;
8519;Q8IYM0;
8512;A6NNZ9;Q9NV06;
8513;Q6UWI2;
8514;Q9BUJ0;
8515;A8K3Z6;Q9BS18;
8524;Q5MNZ9;
8525;Q9NWD8;
8526;Q9NW82;
8527;Q8IYM2;
8520;Q9H0G5;
8521;
8522;Q9BQI6;
8523;Q9H3Z4;
8567;
8566;Q9H8M1;
8565;B4DX65;Q9H8S5;
8564;Q8N4W6;
8563;Q5H9S7;
8562;Q14CX7;
8561;Q9H977;
8560;Q8IV32;
8575;Q5HYK9;
8574;Q9H841;
8573;Q86WT1;
8572;Q9H832;
8571;Q32MQ0;
8570;Q6UWX4;
8569;Q6ZS17;
8568;Q6UWZ7;
8550;Q9BSB4;
8551;
8548;Q96FZ7;
8549;B4DSB4;Q9HAE3;
8546;B4DSN6;Q6ZU11;Q86YA3;
8547;Q9HAJ7;
8544;Q8IYT2;
8545;Q5VWQ0;
8558;B4DYZ5;Q86V25;
8559;Q9H9F9;
8556;Q8NF37;
8557;Q8WTP8;
8554;Q3L8U1;Q461N2;
8555;Q96ER9;
8552;Q9HAC8;
8553;Q9HA90;
8465;Q9UIL8;
8464;O43172;
8467;Q969G9;
8466;A0MNP2;Q96DI7;
8469;Q9H300;
8468;Q969F2;
8471;Q5W111;
8470;Q9H869;
8473;Q8N0Y2;
8472;Q5T3S0;Q8IZJ1;
8475;O15547;Q32MB6;
8474;Q9BT40;
8477;O43427;
8476;Q6ZW49;
8479;B3KSK1;O60524;
8478;B3KUV5;Q96FW1;
8448;B4DDT5;C9JP84;Q15038;
8449;Q6IBS0;
8450;Q9BX10;
8451;O75616;
8452;A4D1Z6;Q9NRJ5;
8453;Q969X6;
8454;Q7RTS9;
8455;Q8IWY9;
8456;Q86YV9;
8457;Q13356;
8458;Q6UWL6;
8459;Q15027;
8460;Q9NXK6;
8461;Q1W6G4;Q9NQ29;
8462;Q92576;
8463;Q9NQ55;
8499;Q9Y2V2;
8498;Q566Q2;Q9BVI0;
8497;Q9NQG5;
8496;Q8IXL3;Q96H71;Q9BR66;
8503;Q6PJP8;
8502;P98187;
8501;Q8N436;
8500;Q86XZ8;Q9Y5S2;
8507;A4FUW4;Q8NBT0;
8506;Q9NVH2;
8505;Q7Z6L1;
8504;A8K1M5;Q8TE02;
8511;Q96B77;
8510;Q96AW1;
8509;O95563;
8508;A8MVI8;Q6NW34;
8482;
8483;Q9NXR7;
8480;O95140;
8481;C1IDX9;O94817;
8486;Q8TBM7;
8487;O75477;
8484;Q8TAT2;
8485;Q96M53;
8490;Q96LQ0;
8491;Q9NZP6;
8488;Q8IW00;
8489;Q08AQ4;Q8N1H7;
8494;P35212;
8495;Q96NN2;
8492;Q9UJJ7;
8493;A6NI91;Q9Y2B5;
8668;Q8NEF9;
8669;Q96LP2;
8670;C9IZH7;Q53TS8;
8671;Q96LM6;
8664;Q8IYI0;
8665;Q96LT6;
8666;Q53RT3;
8667;B3KVV6;
8660;Q8WVB3;
8661;Q86VU5;
8662;A0AUZ9;
8663;Q96LW2;
8656;Q8TEB6;
8657;Q17RB8;
8658;Q8TE99;Q9NT50;
8659;B6YY23;Q658Y4;
8653;B3KR78;Q6NSJ5;
8652;Q0P6H9;
8655;Q5TGP6;
8654;Q9H5H4;
8649;Q8IWF2;
8648;Q96HQ0;
8651;Q9H5K3;
8650;Q5SY16;
8645;Q9BT04;
8644;A0PJH0;Q5T601;Q9H615;
8647;A0PJU3;Q86TU7;
8646;Q9H5Z6;
8641;Q7Z345;Q96J42;
8640;Q9H649;
8643;Q6P4A8;
8642;Q9H628;
8702;Q6P9G4;
8703;
8700;Q96MR6;
8701;Q6PJW8;
8698;Q7L985;
8699;Q68D06;
8696;Q5VSG8;
8697;Q96MZ4;
8694;Q96N77;
8695;Q68CJ7;Q96N76;
8692;Q4KMG9;
8693;Q86VL8;
8690;Q6NZ36;Q6ZRT9;
8691;Q96NA8;
8688;Q96NJ6;
8689;Q8N4P2;
8687;Q86V42;
8686;Q6UXH8;
8685;Q96NL1;
8684;Q3MHD2;
8683;Q96NL6;
8682;P36382;
8681;Q6ZP80;
8680;Q8N4S7;
8679;Q8N7C3;
8678;Q8N7G0;
8677;B3KS27;Q86YJ7;
8676;A1KZ92;
8675;Q8IYE1;Q96LI1;
8674;Q6PF05;
8673;Q96LK8;
8672;Q05D60;
8600;A8K8L2;Q9NXH9;
8601;Q6P3X3;
8602;Q6MZT3;Q9NXG2;
8603;B3KP09;Q08J23;
8604;Q6P6C2;
8605;Q9H9A6;
8606;Q96EA4;
8607;Q9NX74;
8592;Q96JY0;
8593;
8594;
8595;Q9NXS2;
8596;Q9NXL2;
8597;Q9H6Y2;
8598;
8599;Q6P1N0;
8585;B4E339;Q969W3;
8584;Q96ST8;
8587;
8586;Q8NCJ5;
8589;Q96K30;
8588;Q96K31;
8591;Q6P4I2;
8590;B3KRY9;B3KU26;Q6QEF8;
8577;
8576;Q9H7Z1;
8579;Q9H7X2;
8578;Q9H7X3;
8581;Q17RM4;
8580;
8583;Q96EX2;
8582;Q96D31;
8634;Q96BY9;
8635;Q6DN14;
8632;Q9H6L4;
8633;Q6UXD7;
8638;Q9H6A0;
8639;Q6IN84;
8636;Q5VT66;
8637;Q8NCE2;Q8WYY9;
8626;Q53LP3;
8627;Q68E01;
8624;Q9H6X5;
8625;Q9H6X4;
8630;A4D0V7;Q9H6Q5;
8631;Q27J81;
8628;B3KWV1;Q2KHR3;
8629;Q6UWM9;
8619;Q2MV58;
8618;Q9H7B7;
8617;Q8N3C7;
8616;A5D8W1;
8623;A6NHL2;
8622;Q6ZN57;
8621;Q9H720;
8620;
8611;Q969Z3;
8610;Q6NUN0;
8609;Q75QN2;
8608;Q9BUN1;
8615;
8614;Q96EY7;
8613;B4DP13;Q9NWK9;
8612;
9772;Q8N1P7;
9773;Q8TEW8;
9774;Q96KT7;
9775;Q9BRQ8;
9768;O94911;
9769;P08910;
9770;Q9H981;
9771;Q9H2P0;
9764;Q9BZQ4;
9765;B3KRW2;Q307T1;Q6WKZ4;
9766;O95393;
9767;Q8WWZ7;
9760;Q8N8N7;
9761;Q9UGP8;
9762;A8K8D3;Q96LD8;
9763;Q5BKU3;Q5XUU0;Q8N4C6;
9789;B3KNI7;B3KQF8;
9788;Q96B67;
9791;Q96SQ7;
9790;Q8N100;
9785;Q96BM9;
9784;Q8IVW6;
9787;Q8NEN0;
9786;Q9Y2Y0;
9781;Q92688;
9780;O95996;
9783;B7Z498;P42331;
9782;Q8N264;
9777;Q9NQW6;
9776;Q9Y2G4;
9779;P53677;
9778;O60341;
9742;O95571;
9743;Q9ULV8;
9740;Q8NF91;
9741;Q6MZP0;Q8WXH0;
9738;B7Z684;Q495U3;Q96RD6;
9739;Q9H000;
9736;B3KM81;Q53G26;Q96EY1;
9737;O75445;
9734;Q86SK9;Q86UC8;
9735;B4DEY1;Q49MI3;
9732;A8K1C7;Q8IWT6;
9733;B2RB09;Q59FE8;Q9UHB6;
9730;C9JT33;Q9NZI8;
9731;O95990;Q6IAM1;
9728;B1ALC5;Q96PK2;Q9UPN3;
9729;Q5JQI0;Q99519;
9759;Q9Y536;
9758;B4DVW8;Q13342;Q8IWJ1;
9757;Q14161;Q6FI58;
9756;Q9NY15;
9755;O75431;Q8IZ68;
9754;Q9P253;
9753;Q6PIJ6;
9752;Q0EF62;Q4VBQ6;Q9UNL4;
9751;O43504;
9750;Q13606;
9749;O95222;
9748;B3KMJ8;B4DJS5;Q9Y222;
9747;Q9H1A4;
9746;O95433;
9745;Q8IZC6;
9744;Q8IVW4;
9832;Q9NP79;
9833;Q6P9G8;Q7Z323;Q8NB25;
9834;Q8IWP9;
9835;Q9NWS8;
9836;Q9HAC7;
9837;Q96SN7;
9838;Q9BPX7;
9839;Q9HCQ7;
9824;P59052;
9825;Q8IW19;
9826;B9EIQ4;Q68DN1;
9827;P78312;
9828;Q13647;Q5SRN2;
9829;Q9GZM5;
9830;Q8IWV8;
9831;Q9H993;
9849;B4DTT3;Q8WXE0;
9848;Q9BX69;
9851;Q9BWT1;
9850;Q92526;
9853;Q9HC77;
9852;Q03701;
9855;Q8TCT0;
9854;Q9BV73;
9841;Q9H6H4;
9840;Q96RU8;
9843;Q9H330;
9842;Q5H8C1;
9845;Q9NWW6;
9844;Q9H9A7;
9847;Q5VT06;
9846;Q01518;
9802;Q8NG06;
9803;Q8TD16;Q96FU2;
9800;Q9NWD9;
9801;Q5FVE4;
9806;Q8WY22;
9807;Q15326;Q2LD48;Q8N4B3;
